Book_id,Student_id,Status,Fine_amount,Borrow_date,Return_date
3089,320500580,returned,0,2024-02-28,2024-03-02
3256,201310257,returned,0,2024-02-28,2024-03-05
3606,321180077,returned,0,2024-02-28,2024-03-02
3230,302242474,returned,0,2024-02-28,2024-03-11
3641,282026251,returned,0,2024-02-28,2024-03-08
3164,282564210,lost,100,2024-02-28,2024-03-12
3387,326548831,returned,0,2024-02-28,2024-03-07
3521,254006364,returned,0,2024-02-28,2024-03-09
3169,258281336,returned,18,2024-02-28,2024-03-18
3249,300288362,returned,0,2024-02-28,2024-02-28
3444,250719259,returned,15,2024-02-28,2024-03-09
3306,273121715,returned,6,2024-02-28,2024-03-22
3168,318062205,returned,0,2024-02-28,2024-03-18
3459,227861937,returned,0,2024-02-28,2024-03-23
3590,374231629,returned,30,2024-02-28,2024-03-13
3521,390813657,returned,0,2024-02-28,2024-03-18
3391,341518926,returned,18,2024-02-28,2024-03-19
3536,379482565,returned,27,2024-02-28,2024-03-11
3474,356721514,returned,0,2024-02-28,2024-02-28
3590,243401361,returned,0,2024-02-28,2024-03-20
3118,236171146,returned,30,2024-02-28,2024-03-18
3442,252789581,returned,15,2024-02-28,2024-04-03
3433,366988863,returned,0,2024-02-28,2024-03-07
3100,293663399,returned,0,2024-02-28,2024-03-25
3062,341623205,returned,27,2024-02-28,2024-03-10
3612,343844965,returned,0,2024-02-28,2024-03-11
3168,210476180,returned,18,2024-02-28,2024-03-11
3659,309658672,returned,0,2024-02-28,2024-03-14
3461,277916250,returned,0,2024-02-28,2024-02-29
3030,389733395,returned,0,2024-02-28,2024-03-15
3195,327894705,damaged,62,2024-02-28,2024-03-26
3733,302552633,returned,24,2024-02-28,2024-03-12
3102,283671642,returned,0,2024-02-28,2024-03-07
3569,385985379,returned,0,2024-02-28,2024-03-03
3395,398829390,returned,0,2024-02-28,2024-02-28
3480,381507458,returned,27,2024-02-28,2024-04-04
3690,271786956,returned,30,2024-02-28,2024-03-31
3534,399122415,returned,21,2024-02-28,2024-03-23
3254,349704759,returned,21,2024-02-28,2024-03-17
3373,390687416,returned,6,2024-02-28,2024-03-03
3394,268211687,returned,0,2024-02-28,2024-03-08
3620,268211687,returned,6,2024-02-28,2024-03-03
3531,274404185,returned,9,2024-02-28,2024-03-10
3429,213395007,returned,0,2024-02-28,2024-02-29
3271,250528577,returned,0,2024-02-28,2024-02-28
3682,344581129,returned,6,2024-02-28,2024-03-13
3459,228487757,returned,12,2024-02-28,2024-03-04
3516,238262554,returned,0,2024-02-28,2024-03-13
3478,239493794,returned,27,2024-02-28,2024-03-10
3116,235589348,returned,18,2024-02-28,2024-03-08
3453,234871697,returned,0,2024-02-28,2024-03-23
3007,252403019,returned,24,2024-02-28,2024-03-23
3028,281479295,returned,0,2024-02-28,2024-03-05
3039,260489968,returned,30,2024-02-28,2024-03-10
3297,228194890,returned,30,2024-02-28,2024-03-17
3624,345049787,returned,30,2024-02-28,2024-03-30
3301,388096471,returned,6,2024-02-28,2024-03-31
3491,238359947,returned,0,2024-02-28,2024-03-18
3232,238359947,returned,0,2024-02-28,2024-03-08
3238,264800434,returned,0,2024-02-28,2024-03-19
3220,306022096,returned,24,2024-02-28,2024-03-09
3662,385135231,returned,24,2024-02-28,2024-03-27
3725,278589411,returned,12,2024-02-29,2024-03-16
3253,359730611,returned,0,2024-02-29,2024-02-29
3577,262802366,returned,27,2024-02-29,2024-03-16
3131,373091420,returned,15,2024-02-29,2024-03-12
3282,252397302,returned,27,2024-02-29,2024-03-19
3227,253791537,returned,30,2024-02-29,2024-03-18
3480,315766758,returned,0,2024-02-29,2024-03-29
3726,343764189,returned,0,2024-02-29,2024-03-10
3144,287783856,returned,18,2024-02-29,2024-03-11
3409,392576245,returned,0,2024-02-29,2024-03-01
3636,343280871,returned,0,2024-02-29,2024-03-07
3015,368560215,returned,27,2024-02-29,2024-03-28
3217,206308298,returned,12,2024-02-29,2024-03-16
3466,325614311,returned,0,2024-02-29,2024-03-01
3318,398108217,returned,6,2024-02-29,2024-03-30
3681,359581477,returned,18,2024-02-29,2024-03-11
3589,220110373,returned,12,2024-02-29,2024-03-14
3482,312832330,returned,0,2024-02-29,2024-03-18
3424,354240582,returned,27,2024-02-29,2024-03-28
3054,376535084,returned,6,2024-02-29,2024-03-30
3334,261370670,returned,30,2024-02-29,2024-04-09
3127,277718490,returned,15,2024-02-29,2024-03-06
3585,384446126,returned,0,2024-02-29,2024-03-02
3373,338482508,returned,12,2024-02-29,2024-03-08
3524,251581567,returned,0,2024-02-29,2024-03-06
3645,356427617,returned,12,2024-02-29,2024-03-15
3149,339545956,returned,0,2024-02-29,2024-03-05
3726,396638835,returned,0,2024-02-29,2024-03-10
3359,368403770,returned,24,2024-02-29,2024-03-15
3082,368197489,returned,6,2024-02-29,2024-03-04
3020,258760628,returned,9,2024-02-29,2024-03-16
3404,378582415,returned,21,2024-02-29,2024-03-31
3406,220869762,returned,0,2024-02-29,2024-03-03
3084,268431608,returned,0,2024-02-29,2024-03-08
3457,247522386,returned,0,2024-02-29,2024-03-02
3552,285107827,returned,0,2024-02-29,2024-03-05
3177,268689841,returned,0,2024-02-29,2024-03-03
3558,309508083,returned,24,2024-02-29,2024-03-18
3340,356947390,returned,0,2024-02-29,2024-03-05
3691,281328997,returned,0,2024-02-29,2024-03-10
3558,246360689,returned,0,2024-02-29,2024-03-11
3582,221045545,returned,6,2024-02-29,2024-03-14
3009,231242405,returned,0,2024-02-29,2024-03-01
3242,227035862,returned,6,2024-02-29,2024-03-05
3440,372234369,returned,0,2024-02-29,2024-03-05
3584,379656010,returned,6,2024-02-29,2024-03-05
3666,365962323,returned,24,2024-02-29,2024-03-09
3010,213774409,returned,0,2024-02-29,2024-03-04
3371,270026180,returned,21,2024-02-29,2024-04-02
3360,345666762,returned,0,2024-02-29,2024-03-02
3445,375581337,returned,0,2024-02-29,2024-03-06
3647,314204546,damaged,50,2024-02-29,2024-03-02
3525,282604479,returned,0,2024-02-29,2024-03-05
3206,335778254,returned,0,2024-02-29,2024-03-03
3596,396743841,returned,0,2024-02-29,2024-03-05
3067,340434703,returned,0,2024-02-29,2024-03-08
3390,208636324,returned,0,2024-02-29,2024-03-06
3356,370298325,returned,18,2024-02-29,2024-03-27
3102,290025154,returned,0,2024-02-29,2024-03-12
3612,322069576,returned,3,2024-02-29,2024-03-03
3062,387966617,returned,3,2024-02-29,2024-03-19
3346,266325042,damaged,53,2024-02-29,2024-03-22
3364,271835068,returned,0,2024-02-29,2024-02-29
3018,267341360,returned,9,2024-02-29,2024-03-09
3216,365479153,returned,0,2024-02-29,2024-03-01
3732,378947428,lost,100,2024-02-29,2024-02-29
3494,204605703,returned,24,2024-02-29,2024-03-29
3063,209803824,returned,0,2024-02-29,2024-03-20
3344,226804318,returned,3,2024-02-29,2024-03-02
3121,212970537,returned,0,2024-02-29,2024-03-02
3478,358452621,returned,9,2024-02-29,2024-03-07
3085,228688321,returned,0,2024-02-29,2024-03-14
3605,333701225,returned,24,2024-02-29,2024-04-03
3170,326287901,returned,0,2024-02-29,2024-03-04
3234,208342618,damaged,50,2024-02-29,2024-03-18
3701,371708454,returned,0,2024-02-29,2024-03-05
3059,392666491,returned,12,2024-02-29,2024-03-11
3145,299051896,returned,0,2024-02-29,2024-03-05
3611,265267419,damaged,59,2024-02-29,2024-03-08
3612,341564045,returned,18,2024-02-29,2024-03-13
3074,356874453,returned,0,2024-02-29,2024-03-14
3656,390011013,returned,0,2024-02-29,2024-03-05
3534,319578266,returned,0,2024-02-29,2024-03-07
3386,369751532,returned,27,2024-02-29,2024-03-27
3402,308121086,damaged,62,2024-02-29,2024-03-27
3485,228364089,returned,0,2024-02-29,2024-03-12
3617,232432807,returned,30,2024-02-29,2024-03-21
3565,306139395,returned,0,2024-02-29,2024-03-12
3145,253731145,returned,0,2024-02-29,2024-03-07
3190,374459568,returned,0,2024-02-29,2024-03-08
3520,328786066,returned,0,2024-02-29,2024-03-01
3045,392108981,returned,0,2024-02-29,2024-03-01
3463,273737775,returned,0,2024-02-29,2024-02-29
3450,356777680,returned,21,2024-02-29,2024-03-20
3374,389577867,returned,30,2024-02-29,2024-04-06
3299,255448870,returned,12,2024-02-29,2024-03-10
3269,305859332,returned,12,2024-02-29,2024-03-05
3567,381958636,returned,30,2024-02-29,2024-03-25
3673,315435065,returned,21,2024-02-29,2024-03-25
3077,218273696,returned,21,2024-02-29,2024-03-21
3335,338158249,returned,0,2024-02-29,2024-03-19
3568,276184124,returned,0,2024-02-29,2024-03-13
3681,281517193,returned,0,2024-02-29,2024-03-15
3094,281517193,returned,0,2024-02-29,2024-03-17
3458,253529606,returned,0,2024-02-29,2024-03-06
3429,358999365,returned,18,2024-02-29,2024-03-23
3581,293663399,returned,0,2024-02-29,2024-03-05
3376,382779734,returned,0,2024-02-29,2024-03-03
3367,339898769,returned,0,2024-02-29,2024-03-06
3142,213033210,returned,0,2024-02-29,2024-03-01
3657,248043507,returned,0,2024-02-29,2024-03-09
3495,283671642,returned,21,2024-02-29,2024-03-30
3065,367047594,returned,0,2024-02-29,2024-03-04
3609,367047594,returned,21,2024-02-29,2024-03-14
3007,398568584,returned,3,2024-02-29,2024-03-02
3166,342215704,returned,9,2024-02-29,2024-03-07
3147,383514585,returned,30,2024-02-29,2024-03-18
3569,226184059,returned,0,2024-02-29,2024-03-08
3677,372804336,returned,0,2024-02-29,2024-03-08
3588,299985937,returned,0,2024-02-29,2024-03-01
3046,232405480,returned,15,2024-02-29,2024-03-11
3224,264854910,returned,24,2024-02-29,2024-03-10
3197,300132875,damaged,56,2024-02-29,2024-03-04
3389,237330170,returned,27,2024-02-29,2024-03-21
3015,275085546,returned,0,2024-02-29,2024-03-25
3573,390502714,returned,3,2024-02-29,2024-03-19
3433,370871378,damaged,68,2024-02-29,2024-03-07
3038,212724942,returned,0,2024-02-29,2024-03-21
3071,379177397,returned,12,2024-02-29,2024-03-14
3455,344581129,returned,0,2024-02-29,2024-03-14
3040,202062402,returned,0,2024-02-29,2024-03-06
3407,301542056,returned,0,2024-02-29,2024-03-20
3650,236437554,returned,24,2024-02-29,2024-03-20
3113,217884600,returned,12,2024-02-29,2024-03-23
3075,385750955,returned,30,2024-02-29,2024-03-15
3578,277416632,returned,27,2024-02-29,2024-04-05
3540,205343262,returned,0,2024-02-29,2024-03-03
3295,389216912,returned,9,2024-02-29,2024-03-15
3565,248665598,returned,30,2024-02-29,2024-03-20
3349,324413699,returned,0,2024-03-01,2024-03-17
3174,206248908,returned,12,2024-03-01,2024-03-17
3246,342805975,returned,30,2024-03-01,2024-04-10
3299,340909688,returned,0,2024-03-01,2024-03-09
3601,288987167,returned,3,2024-03-01,2024-03-04
3546,224203687,returned,24,2024-03-01,2024-03-20
3119,305254591,returned,0,2024-03-01,2024-03-27
3698,319530572,returned,21,2024-03-01,2024-03-31
3277,310843727,returned,0,2024-03-01,2024-03-16
3066,349053280,returned,0,2024-03-01,2024-03-02
3141,337786669,returned,0,2024-03-01,2024-03-10
3028,315846659,returned,0,2024-03-01,2024-03-04
3525,362615080,returned,21,2024-03-01,2024-04-06
3595,328819990,returned,0,2024-03-01,2024-03-22
3725,213172570,returned,0,2024-03-01,2024-03-20
3221,253513881,returned,0,2024-03-01,2024-03-28
3018,278455175,returned,12,2024-03-01,2024-03-11
3180,294707443,returned,0,2024-03-01,2024-03-10
3078,384446126,damaged,77,2024-03-01,2024-03-12
3085,353266398,returned,0,2024-03-01,2024-03-03
3151,356085142,returned,0,2024-03-01,2024-03-17
3212,329784599,returned,0,2024-03-01,2024-03-06
3525,350403879,returned,30,2024-03-01,2024-03-29
3031,369469812,returned,24,2024-03-01,2024-03-16
3290,378582415,returned,6,2024-03-01,2024-03-25
3149,323657551,returned,12,2024-03-01,2024-03-26
3675,375646031,returned,0,2024-03-01,2024-03-18
3013,297441370,returned,0,2024-03-01,2024-03-24
3633,298260233,returned,0,2024-03-01,2024-03-15
3529,329354641,returned,9,2024-03-01,2024-03-26
3655,366267409,returned,3,2024-03-01,2024-03-26
3462,309571644,returned,0,2024-03-01,2024-03-20
3134,337181465,returned,3,2024-03-01,2024-03-19
3559,398943217,returned,0,2024-03-01,2024-03-07
3136,268521663,returned,0,2024-03-01,2024-03-05
3585,210182374,returned,3,2024-03-01,2024-03-05
3422,205091853,returned,9,2024-03-01,2024-03-25
3121,364614628,returned,0,2024-03-01,2024-03-05
3700,223160763,damaged,50,2024-03-01,2024-03-08
3497,335056974,returned,6,2024-03-01,2024-03-04
3718,375641792,returned,0,2024-03-01,2024-03-15
3367,213196306,returned,6,2024-03-01,2024-03-27
3349,346983745,returned,0,2024-03-01,2024-03-02
3619,263716326,returned,0,2024-03-01,2024-03-02
3560,288575624,returned,0,2024-03-01,2024-03-01
3215,326596194,returned,6,2024-03-01,2024-03-17
3035,223020082,damaged,65,2024-03-01,2024-03-15
3548,206715542,returned,0,2024-03-01,2024-03-11
3317,235005063,returned,24,2024-03-01,2024-03-11
3136,223411497,returned,30,2024-03-01,2024-03-16
3287,326593886,returned,24,2024-03-01,2024-03-17
3055,334753316,returned,6,2024-03-01,2024-03-06
3662,265309344,returned,24,2024-03-01,2024-03-13
3444,228242624,returned,0,2024-03-01,2024-03-16
3106,240140111,damaged,68,2024-03-01,2024-03-18
3678,267341360,returned,12,2024-03-01,2024-03-07
3026,267341360,returned,21,2024-03-01,2024-03-23
3235,225054998,returned,0,2024-03-01,2024-03-04
3592,233277417,returned,21,2024-03-01,2024-03-31
3547,337541932,damaged,80,2024-03-01,2024-03-18
3294,243531266,returned,12,2024-03-01,2024-03-24
3532,243531266,returned,0,2024-03-01,2024-03-06
3073,298986654,returned,0,2024-03-01,2024-03-06
3650,333701225,returned,0,2024-03-01,2024-03-10
3096,222983140,returned,30,2024-03-01,2024-03-20
3057,209959840,returned,0,2024-03-01,2024-03-01
3372,328728787,returned,0,2024-03-01,2024-03-10
3422,331112680,returned,0,2024-03-01,2024-03-11
3099,353400096,returned,21,2024-03-01,2024-03-14
3529,385287222,returned,0,2024-03-01,2024-03-06
3641,339782104,returned,0,2024-03-01,2024-03-12
3583,255100083,returned,0,2024-03-01,2024-03-17
3498,205227978,returned,0,2024-03-01,2024-03-01
3111,312866361,returned,6,2024-03-01,2024-03-21
3302,308121086,returned,0,2024-03-01,2024-03-13
3183,227081007,returned,0,2024-03-01,2024-03-09
3633,361579592,returned,24,2024-03-01,2024-03-11
3101,381971365,returned,0,2024-03-01,2024-03-26
3159,367431665,returned,0,2024-03-01,2024-03-12
3135,371473380,returned,0,2024-03-01,2024-03-09
3032,372717017,returned,0,2024-03-01,2024-03-17
3725,368386546,returned,0,2024-03-01,2024-03-08
3327,364488775,returned,0,2024-03-01,2024-03-03
3531,266134840,returned,30,2024-03-01,2024-03-28
3340,221880594,returned,0,2024-03-01,2024-03-06
3331,377854278,returned,0,2024-03-01,2024-03-07
3591,377854278,returned,0,2024-03-01,2024-03-01
3445,284030863,returned,0,2024-03-01,2024-03-13
3403,383829256,returned,0,2024-03-01,2024-03-10
3160,209114131,returned,0,2024-03-01,2024-03-26
3298,266319003,returned,6,2024-03-01,2024-03-09
3257,228967162,returned,0,2024-03-01,2024-03-02
3001,388690638,returned,24,2024-03-01,2024-04-06
3171,250719259,returned,6,2024-03-01,2024-03-25
3096,250719259,damaged,77,2024-03-01,2024-03-18
3732,280036328,returned,0,2024-03-01,2024-03-02
3403,318062205,returned,0,2024-03-01,2024-03-12
3742,378142509,returned,3,2024-03-01,2024-03-05
3539,327551503,returned,0,2024-03-01,2024-03-16
3139,294211578,returned,0,2024-03-01,2024-03-06
3363,225257211,returned,30,2024-03-01,2024-03-17
3156,232425512,returned,21,2024-03-01,2024-03-21
3609,234296135,returned,30,2024-03-01,2024-03-18
3217,275823219,returned,0,2024-03-01,2024-03-09
3238,236171146,returned,12,2024-03-01,2024-03-17
3387,350577656,returned,0,2024-03-01,2024-03-01
3666,357954387,returned,0,2024-03-01,2024-03-08
3395,252188768,returned,30,2024-03-01,2024-03-19
3057,317756658,returned,15,2024-03-01,2024-03-09
3582,297346801,returned,0,2024-03-01,2024-03-15
3218,210476180,returned,6,2024-03-01,2024-03-17
3067,309658672,returned,12,2024-03-01,2024-03-06
3444,294563382,returned,0,2024-03-01,2024-03-06
3257,327894705,returned,24,2024-03-01,2024-03-16
3422,232131938,returned,0,2024-03-01,2024-03-23
3150,349239392,returned,0,2024-03-01,2024-03-03
3367,375858081,returned,0,2024-03-01,2024-03-08
3388,324156967,returned,12,2024-03-01,2024-03-12
3145,302817838,returned,12,2024-03-01,2024-03-09
3052,262734619,returned,15,2024-03-01,2024-03-07
3049,379724149,returned,6,2024-03-01,2024-03-14
3143,212724942,returned,30,2024-03-01,2024-03-21
3500,225775733,returned,3,2024-03-01,2024-03-28
3198,289996738,returned,0,2024-03-01,2024-03-07
3587,332022714,returned,0,2024-03-01,2024-03-04
3016,301542056,returned,0,2024-03-01,2024-03-11
3110,306364092,returned,0,2024-03-01,2024-03-01
3239,307959056,returned,30,2024-03-01,2024-03-21
3612,232968909,returned,0,2024-03-01,2024-03-02
3687,305965352,returned,0,2024-03-01,2024-03-10
3455,280813932,returned,9,2024-03-01,2024-03-08
3363,251558755,returned,9,2024-03-01,2024-03-06
3576,308185644,returned,0,2024-03-01,2024-03-19
3726,308185644,damaged,50,2024-03-01,2024-03-07
3407,213281959,returned,0,2024-03-01,2024-03-05
3624,236238002,returned,0,2024-03-01,2024-03-04
3583,301748000,returned,18,2024-03-01,2024-04-01
3648,260555628,returned,0,2024-03-01,2024-03-25
3319,278377999,returned,18,2024-03-02,2024-03-14
3698,381540624,returned,27,2024-03-02,2024-03-17
3219,324413699,returned,0,2024-03-02,2024-03-03
3203,382458339,returned,0,2024-03-02,2024-03-17
3680,349397794,returned,0,2024-03-02,2024-03-02
3186,394535322,returned,0,2024-03-02,2024-03-05
3152,330064882,returned,0,2024-03-02,2024-03-05
3567,391645298,returned,21,2024-03-02,2024-03-13
3609,336240817,returned,0,2024-03-02,2024-03-15
3109,391015435,returned,0,2024-03-02,2024-03-02
3053,325614311,returned,0,2024-03-02,2024-03-07
3097,386513345,returned,6,2024-03-02,2024-03-17
3177,217692037,returned,0,2024-03-02,2024-03-06
3378,224203315,returned,27,2024-03-02,2024-03-16
3299,206993263,returned,24,2024-03-02,2024-03-20
3087,280948654,returned,0,2024-03-02,2024-03-04
3589,391247145,returned,15,2024-03-02,2024-03-26
3705,251197596,returned,0,2024-03-02,2024-03-22
3450,366064038,returned,0,2024-03-02,2024-03-05
3396,287669964,returned,0,2024-03-02,2024-03-14
3254,267827442,returned,0,2024-03-02,2024-03-04
3345,376037289,returned,30,2024-03-02,2024-04-03
3008,208984344,returned,27,2024-03-02,2024-03-18
3009,283222040,returned,12,2024-03-02,2024-03-13
3372,366459527,returned,0,2024-03-02,2024-03-05
3684,200118065,returned,12,2024-03-02,2024-03-11
3219,263204273,returned,18,2024-03-02,2024-03-09
3734,299922344,returned,30,2024-03-02,2024-03-17
3415,358589257,returned,15,2024-03-02,2024-03-08
3400,234366367,returned,0,2024-03-02,2024-03-13
3066,365657014,returned,0,2024-03-02,2024-03-03
3671,364395913,returned,0,2024-03-02,2024-03-19
3251,392435111,returned,30,2024-03-02,2024-03-14
3706,324796697,returned,0,2024-03-02,2024-03-03
3045,236228540,returned,0,2024-03-02,2024-03-08
3113,223079088,returned,3,2024-03-02,2024-03-17
3009,273674911,returned,24,2024-03-02,2024-03-13
3147,333868180,returned,0,2024-03-02,2024-03-14
3623,371659582,returned,0,2024-03-02,2024-03-20
3481,268957339,returned,0,2024-03-02,2024-03-18
3220,323462077,returned,27,2024-03-02,2024-03-14
3550,219463916,returned,3,2024-03-02,2024-03-17
3655,206874711,returned,30,2024-03-02,2024-03-28
3393,224191387,returned,27,2024-03-02,2024-04-05
3586,200700565,returned,0,2024-03-02,2024-03-11
3592,227016771,returned,0,2024-03-02,2024-03-05
3119,365962323,returned,0,2024-03-02,2024-03-11
3177,292699667,returned,24,2024-03-02,2024-03-19
3480,395269152,returned,0,2024-03-02,2024-03-03
3060,202453734,returned,0,2024-03-02,2024-03-25
3438,274789155,returned,3,2024-03-02,2024-03-24
3183,274789155,returned,0,2024-03-02,2024-03-21
3467,340434703,returned,0,2024-03-02,2024-03-08
3656,305466005,returned,0,2024-03-02,2024-03-11
3593,241413384,returned,27,2024-03-02,2024-03-19
3515,252738802,returned,9,2024-03-02,2024-03-06
3451,366803252,returned,15,2024-03-02,2024-03-14
3248,392641916,returned,0,2024-03-02,2024-03-14
3192,248878357,returned,27,2024-03-02,2024-04-06
3024,339340408,returned,0,2024-03-02,2024-03-17
3119,384987020,returned,30,2024-03-02,2024-03-18
3583,312900996,returned,0,2024-03-02,2024-03-22
3240,202784674,returned,24,2024-03-02,2024-03-21
3180,217433655,returned,30,2024-03-02,2024-03-16
3188,282256783,returned,6,2024-03-02,2024-03-11
3588,237825328,returned,0,2024-03-02,2024-03-08
3323,219883220,returned,0,2024-03-02,2024-03-19
3578,243187911,returned,15,2024-03-02,2024-03-24
3435,221090699,returned,3,2024-03-02,2024-04-02
3436,215883240,returned,0,2024-03-02,2024-03-12
3442,208342618,returned,30,2024-03-02,2024-03-15
3363,299841320,returned,15,2024-03-02,2024-03-25
3080,212369904,returned,9,2024-03-02,2024-03-16
3316,399464775,returned,12,2024-03-02,2024-03-15
3407,288903131,returned,3,2024-03-02,2024-03-13
3661,370404147,returned,12,2024-03-02,2024-03-26
3117,369124706,returned,12,2024-03-02,2024-03-29
3613,364456871,returned,3,2024-03-02,2024-03-15
3388,348402785,returned,0,2024-03-02,2024-03-26
3366,338801806,returned,30,2024-03-02,2024-04-03
3161,354367914,returned,27,2024-03-02,2024-04-06
3187,391276300,returned,0,2024-03-02,2024-03-15
3511,212713770,returned,9,2024-03-02,2024-03-27
3482,206057606,returned,12,2024-03-02,2024-03-12
3712,338804271,returned,0,2024-03-02,2024-03-08
3720,294120860,returned,12,2024-03-02,2024-04-04
3214,374777837,returned,0,2024-03-02,2024-03-06
3582,367076692,returned,3,2024-03-02,2024-03-09
3220,335636015,returned,0,2024-03-02,2024-03-09
3732,392108981,returned,0,2024-03-02,2024-03-13
3159,356777680,returned,0,2024-03-02,2024-03-03
3074,227670197,returned,6,2024-03-02,2024-03-11
3028,377169859,lost,100,2024-03-02,2024-03-04
3113,333254027,returned,0,2024-03-02,2024-03-04
3641,202396073,returned,0,2024-03-02,2024-03-04
3324,314869579,returned,0,2024-03-02,2024-03-16
3344,314543968,returned,21,2024-03-02,2024-04-06
3342,234853513,returned,0,2024-03-02,2024-03-08
3412,324307768,returned,0,2024-03-02,2024-03-17
3694,225545235,returned,0,2024-03-02,2024-03-09
3295,210125167,returned,21,2024-03-02,2024-03-24
3437,217810340,returned,0,2024-03-02,2024-03-18
3024,258471390,damaged,50,2024-03-02,2024-03-02
3088,342178233,returned,0,2024-03-02,2024-03-04
3643,397919218,returned,0,2024-03-02,2024-03-15
3666,399352848,returned,0,2024-03-02,2024-03-17
3447,311246888,returned,0,2024-03-02,2024-03-06
3449,234296135,returned,0,2024-03-02,2024-03-04
3699,246741789,returned,18,2024-03-02,2024-03-15
3037,384595716,returned,0,2024-03-02,2024-03-18
3201,309658672,returned,24,2024-03-02,2024-03-20
3098,213033210,returned,9,2024-03-02,2024-03-27
3087,356965228,returned,6,2024-03-02,2024-03-14
3580,229522008,returned,0,2024-03-02,2024-03-03
3657,315047746,returned,0,2024-03-02,2024-03-04
3161,243260106,returned,0,2024-03-02,2024-03-22
3211,270992605,returned,0,2024-03-02,2024-03-25
3539,256456849,returned,30,2024-03-02,2024-03-17
3303,302658794,returned,9,2024-03-02,2024-03-30
3211,315270454,returned,0,2024-03-02,2024-03-02
3455,200570018,returned,0,2024-03-02,2024-03-11
3508,277889150,returned,0,2024-03-02,2024-03-10
3602,394879514,returned,0,2024-03-02,2024-03-09
3055,385783980,returned,0,2024-03-02,2024-03-24
3428,300132875,returned,3,2024-03-02,2024-03-10
3496,319558904,returned,0,2024-03-02,2024-03-16
3243,276444684,returned,0,2024-03-02,2024-03-27
3590,223486994,returned,0,2024-03-02,2024-03-24
3224,379724149,returned,0,2024-03-02,2024-03-06
3656,360422018,returned,12,2024-03-02,2024-03-11
3655,326966702,returned,0,2024-03-02,2024-03-08
3136,226845717,returned,0,2024-03-02,2024-03-04
3483,263961534,returned,0,2024-03-02,2024-03-15
3324,355404310,returned,0,2024-03-02,2024-03-15
3462,239493794,returned,0,2024-03-02,2024-03-08
3059,376413233,returned,0,2024-03-02,2024-03-03
3351,271668329,returned,0,2024-03-02,2024-03-11
3163,235283793,returned,24,2024-03-02,2024-03-12
3246,284575149,returned,0,2024-03-02,2024-03-12
3020,388096471,returned,0,2024-03-02,2024-03-05
3550,346314073,returned,0,2024-03-02,2024-03-25
3705,302683651,returned,0,2024-03-02,2024-03-03
3074,225478338,returned,24,2024-03-03,2024-03-22
3658,364114884,returned,0,2024-03-03,2024-03-08
3587,270442783,returned,21,2024-03-03,2024-03-18
3057,397170986,damaged,50,2024-03-03,2024-03-18
3153,294989066,returned,0,2024-03-03,2024-03-07
3479,212468367,returned,0,2024-03-03,2024-03-11
3676,226921682,returned,0,2024-03-03,2024-03-09
3157,324171727,returned,0,2024-03-03,2024-03-13
3132,262552854,returned,0,2024-03-03,2024-03-16
3651,361073141,returned,0,2024-03-03,2024-03-07
3683,266432129,returned,0,2024-03-03,2024-03-06
3242,386513345,returned,0,2024-03-03,2024-03-15
3199,394090187,returned,15,2024-03-03,2024-04-02
3623,353647969,returned,0,2024-03-03,2024-03-13
3451,268645900,returned,0,2024-03-03,2024-03-18
3124,228514006,returned,18,2024-03-03,2024-03-12
3637,386101422,returned,0,2024-03-03,2024-03-17
3534,298608282,returned,3,2024-03-03,2024-03-06
3149,318533700,damaged,50,2024-03-03,2024-03-26
3199,251197596,returned,3,2024-03-03,2024-03-15
3070,246378574,returned,21,2024-03-03,2024-03-12
3030,217305838,returned,0,2024-03-03,2024-03-07
3215,258351568,returned,0,2024-03-03,2024-03-26
3355,383591096,returned,0,2024-03-03,2024-03-03
3335,360726277,returned,0,2024-03-03,2024-03-22
3387,201423290,returned,9,2024-03-03,2024-03-10
3432,361186059,returned,0,2024-03-03,2024-03-26
3534,273019463,returned,0,2024-03-03,2024-03-09
3098,273019463,returned,15,2024-03-03,2024-03-17
3491,261370670,returned,0,2024-03-03,2024-03-09
3576,384032322,returned,0,2024-03-03,2024-03-04
3439,289626293,returned,0,2024-03-03,2024-03-14
3409,377014121,returned,0,2024-03-03,2024-03-18
3106,226966711,returned,0,2024-03-03,2024-03-03
3203,325217610,returned,0,2024-03-03,2024-03-08
3700,348712076,returned,0,2024-03-03,2024-03-12
3162,210698734,returned,0,2024-03-03,2024-03-13
3546,362004715,returned,27,2024-03-03,2024-03-30
3044,248887655,returned,27,2024-03-03,2024-03-15
3465,268507647,returned,18,2024-03-03,2024-03-19
3623,336262977,returned,0,2024-03-03,2024-03-15
3356,381236124,returned,30,2024-03-03,2024-03-20
3161,323657551,returned,0,2024-03-03,2024-03-07
3173,232108225,returned,6,2024-03-03,2024-04-01
3448,236228540,returned,12,2024-03-03,2024-03-16
3695,223079088,returned,18,2024-03-03,2024-03-21
3737,211946504,returned,0,2024-03-03,2024-03-05
3010,319454849,returned,0,2024-03-03,2024-03-14
3408,334338522,returned,0,2024-03-03,2024-03-11
3077,334338522,returned,0,2024-03-03,2024-03-12
3203,315824060,returned,0,2024-03-03,2024-03-13
3635,368073144,returned,6,2024-03-03,2024-03-25
3614,375294873,returned,0,2024-03-03,2024-03-03
3665,206874711,returned,0,2024-03-03,2024-03-11
3519,224191387,returned,27,2024-03-03,2024-03-17
